Year,Make,Model,Condition,Price,SellerName,SellerRating,StreetName,State,ExteriorColor,MinMPG,MaxMPG,FuelType,Mileage
2020,BMW,X3 sDrive30i,BMW Certified,39452,BMW of Las Vegas,4.6,6900 W Sahara Ave Las Vegas,NV,Dark Graphite Metallic,25,29,Gasoline,33669
2019,Toyota,RAV4 Limited,Used,35445,Livermore Toyota,4.3,6200 Northfront Rd Livermore,CA,Blizzard Pearl,26,35,Gasoline,52480
2013,Hyundai,Elantra Limited,Used,13000,Equity Auto Center Bell Road,1.8,1645 W Bell Rd Phoenix,AZ,Desert Bronze,28,38,Gasoline,56326
2020,Toyota,Corolla LE,Used,21300,Hertz Car Sales Scottsdale,3.9,7300 E McDowell Rd Scottsdale,AZ,Classic Silver,30,38,Gasoline,47515
2018,Subaru,Impreza 2.0i,Used,22990,Lithia Nissan Of Eugene,4.7,2060 Martin Luther King Jr Blvd Eugene,OR,Ice Silver Metallic,28,37,Gasoline,45017
2020,Tesla,Model 3 Performance,Used,66872,INFINITI of Tacoma,4.8,4902 Pacific Highway East Fife,WA,Black,118,107,Gasoline,12305
2020,Tesla,Model Y Performance,Used,74996,Selective Autoplex,4.6,1010 Hutton Drive  Carrollton,TX,Black,116,106,Electric,15768
2020,Toyota,RAV4 XLE,Used,33991,Longo Toyota of Prosper,4.9,2100 E University Dr Prosper,TX,Midnight Black Metallic,28,35,Gasoline,24368
2020,Toyota,RAV4 LE,Used,28557,Stewart Toyota,3.9,3400 S Interstate 45 Corsicana,TX,Silver,27,35,Gasoline,40524
2018,Nissan,Rogue SV,Used,22495,McCarthy Olathe Nissan,4.5,683 N Rawhide Rd Olathe,KS,Monarch Orange,25,32,Gasoline,63953
2019,Honda,CR-V EX,Used,29974,Blue Springs Ford,4.7,3200 S. Outer Rd Blue Springs,MO,Crystal Black Pearl,27,33,Gasoline,15145
2018,Nissan,Rogue SL,Used,26964,McLarty Nissan of Benton,4.8,19960 I-30 Benton,AR,Magnetic Black,25,32,Gasoline,49926
2019,Subaru,Outback 2.5i Limited,Subaru Certified,33593,Chilson Subaru,4.5,3443 State Road 93 Eau Claire,WI,Crystal White Pearl,25,32,Gasoline,37376
2021,Honda,Accord Sport 1.5T,Used,34000,Ascension Honda,4.2,13325 S. Airline Hwy Gonzales,LA,Black,29,35,Gasoline,35820
2019,BMW,330 i xDrive,BMW Certified,40977,Bill Jacobs BMW,4.9,2495 Aurora Naperville,IL,Mineral Gray Metallic,25,34,Gasoline,24706
2019,Toyota,RAV4 LE,Toyota Certified,31988,Heiser Toyota,4.7,11301 W Metro Auto Mall Milwaukee,WI,Super White,25,33,Gasoline,22618
2019,Hyundai,Kona EV Limited,Used,34199,Gregory Hyundai,4.4,490 Skokie Valley Rd Highland Park,IL,Ultra Black,132,108,Electric,13347
2021,Toyota,RAV4 LE,Toyota Certified,36294,Nashville Toyota North,4.4,2400 Gallatin Pike N Nashville,TN,Magnetic Gray Metallic,27,35,Gasoline,12712
2019,Chevrolet,Equinox 1LT,Used,19498,Bowman Chevrolet,4.9,6750 Dixie Highway Clarkston,MI,Mosaic Black Metallic,26,32,Gasoline,65482
2018,Chevrolet,Equinox Premier w/1LZ,Used,26998,CarMax Warner Robins - Now offering Curbside Pickup and Home Delivery,1,551 S Houston Lake Rd Warner Robins,GA,White,26,32,Gasoline,43117
2019,Subaru,Crosstrek 2.0i Premium,Used,26791,Ken Ganley Subaru Wickliffe,4.7,28840 Euclid Ave Wickliffe,OH,Dark Gray Metallic,27,33,Gasoline,19877
2020,Honda,Accord LX 1.5T,Used,30877,Scott Clark Honda,4.6,7025 E Independence Blvd Charlotte,NC,Modern Steel Metallic,30,38,Gasoline,18909
2020,Toyota,RAV4 LE,Toyota Certified,27995,AutoNation Toyota Pinellas Park,4.6,8501 US Hwy 19 N Pinellas Park,FL,Super White,27,35,Gasoline,38753
2020,Toyota,Corolla LE,Used,22498,AutoNation Toyota Pinellas Park,4.6,8501 US Hwy 19 N Pinellas Park,FL,Barcelona Red Metallic,30,38,Gasoline,12502
2020,Mazda,Mazda6 Touring,Used,26129,EchoPark Automotive Charleston Delivery Center,4.6,ONLINE ONLY Charleston,SC,Snowflake White Pearl,26,35,Gasoline,46355
2020,Nissan,Rogue SL,Used,32300,Lithia Hyundai Of Anchorage,4.7,5400 Old Seward Hwy Anchorage,AK,Brilliant Silver,25,32,Gasoline,40202
2019,Honda,HR-V EX,Used,23861,Largo Honda,4.9,554 Northeast 1st Avenue Florida City,FL,Modern Steel Metallic,28,34,Gasoline,13108
2019,Nissan,Sentra S,Used,22587,Cutter Ford,4.7,98-15 Kamehameha Hwy Aiea,HI,Gun Metallic,29,37,Gasoline,18771
2021,Tesla,Model Y Performance,Used,71494,SC Car Zone,3.7,2901 Harbor Blvd Costa Mesa,CA,White,115,106,Electric,19703
2018,Tesla,Model X 75D,Used,81990,INFINITI of Marin,4.2,475 Francisco Blvd E San Rafael,CA,Deep Blue Metallic,91,95,Electric,25915
2019,Subaru,Forester Premium,Used,25452,Mike Shaw Subaru,4.8,1650 W 104th Ave Thornton,CO,Ice Silver Metallic,26,33,Gasoline,81795
2021,Tesla,Model 3 Long Range,Used,60283,Shottenkirk Hyundai of Granbury,4.6,4960 E US Hwy 377 Granbury,TX,White,141,127,Gasoline,16367
2019,Honda,CR-V LX,Used,28231,Norm Reeves Honda Superstore North Richland Hills,5,7551 Northeast Loop 820 North Richland Hills,TX,Gunmetal Metallic,26,32,Gasoline,45138
2020,Mazda,CX-30 Select,Used,24788,Hiley Mazda of Hurst,4.6,625 NE Loop 820 Hurst,TX,Deep Crystal Blue Mica,25,33,Gasoline,60208
2021,Toyota,RAV4 LE,Used,32962,Vandergriff Toyota,4.5,1000 I-20 West Arlington,TX,Magnetic Gray Metallic,27,35,Gasoline,23201
2017,Honda,CR-V EX-L,Used,25977,Hendrick Chevrolet Shawnee Mission,4.5,8300 Shawnee Mission Pkwy Merriam,KS,White Diamond Pearl,27,33,Gasoline,86043
2020,Chevrolet,Equinox Premier w/1LZ,Used,33899,Walser Polar Chevrolet,4.7,1801 County Rd F East White Bear Lake,MN,Nightfall Gray Metallic,25,30,Gasoline,9177
2019,Chevrolet,Equinox 1LT,Used,24699,Onalaska Chevrolet,4.3,531 Theater Rd Onalaska,WI,Cajun Red Tintcoat,26,32,Gasoline,12436
2020,Chevrolet,Equinox 1LT,Used,24777,Cardinal Buick GMC Inc.,4.6,3800 IL-15 Belleville,IL,Summit White,25,30,Gasoline,49711
2020,Toyota,Corolla LE,Used,24499,Wolfchase Toyota,4.4,2201 N Germantown Pkwy Cordova,TN,Gray,30,38,Gasoline,48369
2021,Toyota,Venza Limited,Used,40396,Mcgrath Evanston Subaru,3.5,3340 Oakton St Skokie,IL,Blue,40,37,Hybrid,16728
2019,Nissan,Sentra S,Used,19858,Jeff Wyler Honda Auto Mall,4.6,5244 Dixie Highway Louisville,KY,Black,27,35,Gasoline,17337
2021,Subaru,Forester Premium,Used,32442,Brunswick Auto Mart,4.6,3031 Center Rd Brunswick,OH,Crystal Black Silica,26,33,Gasoline,18656
2018,Nissan,Rogue SV,Used,22189,EchoPark Automotive Greenville,4.6,2930 Laurens Rd Greenville,SC,White,25,32,Gasoline,45003
2020,Kia,Soul S,Kia Certified,23296,Lokey Kia,4.5,27960 US-19 Clearwater,FL,Mars Orange,29,35,Gasoline,14256
2021,Mazda,CX-5 Grand Touring,Used,29288,Grieco Mazda of Delray Beach,4,2001 S Federal Hwy Delray Beach,FL,Sonic Silver Metallic,25,31,Gasoline,13261
2020,Hyundai,Elantra SEL,Used,17995,Victory Mitsubishi,3.4,4070 Boston rd Bronx,NY,Phantom Black,30,40,Gasoline,19312
2020,Toyota,Camry LE,Used,28099,Ira Toyota of Danvers,4.4,99B Andover St Danvers,MA,Predawn Gray Mica,25,34,Gasoline,21305
2019,Tesla,Model 3 Standard Range Plus,Used,49400,INFINITI ROSEVILLE,4.8,800 Automall Dr Roseville,CA,Black,140,124,Electric,39117
2021,Toyota,Corolla LE,Toyota Certified,26999,Desert Toyota,4.4,7150 E 22nd St Tucson,AZ,Black,30,38,Gasoline,34308
2020,Toyota,Corolla LE,Used,21600,Hertz Car Sales Seattle,4.5,14500 1st Ave S Seattle,WA,Classic Silver,30,38,Gasoline,49290
2021,Toyota,Camry SE,Toyota Certified,36891,Cavender Toyota,4.6,5730 NW Loop 410 San Antonio,TX,Midnight Black,28,39,Gasoline,24087
2020,Chevrolet,Malibu LT,Used,27991,South Toyota,4.7,39660 Lyndon B Johnson Fwy Dallas,TX,Gray,29,36,Gasoline,46626
2021,Toyota,Camry SE,Used,29889,EchoPark Automotive St. Louis,5,18491 Outlet blvd Chesterfield Chesterfield,MO,Midnight Black Metallic,28,39,Gasoline,33627
2021,Nissan,Sentra S,Nissan Certified,27500,Bill Kay Downers Grove Nissan,4.7,1601 Ogden Ave. Downers Grove,IL,Gun Metallic,29,39,Gasoline,13561
2021,Chevrolet,Equinox 1LT,Used,29176,Gates of Elkhart,4.7,2405 Cassopolis St Elkhart,IN,Nightfall Gray Metallic,25,30,Gasoline,34460
2019,Honda,CR-V LX,Honda Certified,28727,Jeff Wyler Honda in Florence,4.8,949 Burlington Pike Florence,KY,Modern Steel Metallic,25,31,Gasoline,45851
2016,Nissan,Rogue SV,Used,20999,Buckeye Nissan,4.2,3820 Parkway Ln Hilliard,OH,Gun Metallic,25,32,Gasoline,48648
2020,Ford,Escape SEL,Used,29995,Elder Ford of Romeo,4.3,63300 Van Dyke Romeo,MI,Magnetic,26,31,Gasoline,11025
2018,Mazda,CX-5 Grand Touring,Used,27889,EchoPark Automotive Greenville,4.6,2930 Laurens Rd Greenville,SC,Soul Red Crystal Metallic,25,31,Gasoline,26962
2019,Chevrolet,Cruze LT,Used,19397,Mark Ficken Ford Lincoln,4.8,7601 South Blvd Charlotte,NC,Cajun Red Tintcoat,28,38,Gasoline,81966
2021,Honda,Civic LX,Used,25582,Westshore Honda,4.6,2522 N Dale Mabry Hwy Tampa,FL,Silver Metallic,30,38,Gasoline,14514
2019,Honda,Civic LX,Honda Certified,23995,Holler Honda,4.7,2211 N. Semoran Blvd. Orlando,FL,Modern Steel Metallic,30,38,Gasoline,22381
2017,Honda,CR-V Touring,Used,28664,Mercedes-Benz of Tysons Corner,4.5,8545 Leesburg Pike Vienna,VA,Gunmetal Metallic,27,33,Gasoline,42943
2021,Subaru,Crosstrek Sport,Used,32500,Koons Kia Owings Mills,4.6,9610 Reisterstown Rd Owings Mills,MD,Plasma Yellow Pearl,27,34,Gasoline,14597
2018,Mazda,Mazda3 Touring,Used,20999,Ambar Motors,3.4,4875 NW 77th Ave Doral,FL,Machine Gray Metallic,27,36,Gasoline,45032
2019,Honda,CR-V EX-L,Honda Certified,33495,Matt Burne Honda,4.8,1110 Wyoming Ave Scranton,PA,Platinum White Pearl,27,33,Gasoline,18965
2020,Honda,CR-V EX-L,Used,34991,Scott Honda of West Chester,4.9,706 Autopark Blvd West Chester,PA,Modern Steel Metallic,27,32,Gasoline,22248
2020,Subaru,Outback Limited,Used,35500,Concordville Subaru,4.9,1713 West Chester Wilmington Pike Glen Mills,PA,Crystal White Pearl,26,33,Gasoline,19576
2019,Honda,CR-V EX-L,Used,30000,DCH Academy Honda,4.8,1101 U.S. 9 Old Bridge Township,NJ,Modern Steel Metallic,27,33,Gasoline,22532
2019,Subaru,Outback 2.5i Touring,Subaru Certified,32132,Premier Subaru Kia,4.8,155 North Main Street Branford,CT,Crystal Black Silica,25,32,Gasoline,29732
2019,Honda,CR-V EX-L,Honda Certified,32990,Boch Honda,4.5,279 Boston Providence Hwy Norwood,MA,Platinum White Pearl,27,33,Gasoline,38116
2019,BMW,330 i,Used,38995,Sewell BMW MINI of Plano,4.7,6800 Dallas Pkwy Plano,TX,Vermont Bronze Metallic,26,36,Gasoline,28981
2020,Chevrolet,Trax LS,Used,17600,AutoSavvy Duncanville,5,611 E Interstate 20 Duncanville,TX,Mosaic Black Metallic,26,31,Gasoline,16058
2017,Honda,Civic LX,Used,21300,Auto Merchants Inc.,3.9,4464 W Plano Pkwy Plano,TX,Rallye Red,31,40,Gasoline,44533
2020,Tesla,Model Y Performance,Used,67880,Autos of Dallas,4.3,4472 W Plano Pkwy Plano,TX,White,116,106,Electric,27750
2021,Toyota,RAV4 LE,Used,33223,Sport City Toyota,3.9,12650 Lyndon B Johnson Fwy Dallas,TX,Magnetic Gray Metallic,27,35,Gasoline,18283
2020,Nissan,Rogue S,Used,26973,Peltier Nissan,4.8,3201 W Southwest Loop 323 Tyler,TX,Magnetic Black,26,33,Gasoline,17972
2020,Chevrolet,Malibu LT,Used,20845,Hertz Car Sales Houston South,3.6,10831 Gulf Fwy Houston,TX,Shadow Gray Metallic,29,36,Gasoline,63082
2019,Toyota,RAV4 LE,Toyota Certified,31767,Corwin Toyota of Fargo,4.6,222 40th St S Fargo,ND,Midnight Black Metallic,25,33,Gasoline,16617
2019,Toyota,RAV4 LE,Used,31531,Lakeside Toyota,4.7,3701 N Causeway Blvd Metairie,LA,Midnight Black Metallic,26,35,Gasoline,16930
2019,Chevrolet,Cruze LT,Used,23900,Sundance Chevrolet,4.8,5895 E Saginaw Hwy Grand Ledge,MI,Blue,28,38,Gasoline,14951
2019,Chevrolet,Trax LS,Chevrolet Certified,19000,Champion Chevrolet of Howell,4.5,5000 E Grand River Ave Howell,MI,Mosaic Black Metallic,26,31,Gasoline,16293
2019,Honda,Civic LX,Used,19898,Auto Palace,4.6,4621 W Broad St Columbus,OH,White,30,38,Gasoline,56489
2020,Honda,CR-V LX,Used,29422,Germain Honda of Dublin,4.8,6715 Sawmill Rd Dublin,OH,Modern Steel Metallic,27,32,Gasoline,21002
2016,Subaru,Outback 2.5i Limited,Used,24000,Farrish Subaru,4.5,10407 Fairfax Blvd Fairfax,VA,Carbide Gray Metallic,25,33,Gasoline,66137
2019,Subaru,Forester Premium,Subaru Certified,28211,Faulkner Subaru of Harrisburg,4.8,3233 Paxton Street Harrisburg,PA,Crystal Black Pearl,26,33,Gasoline,30750
2019,BMW,330 i xDrive,Used,32950,26 Motors Bronx,3.7,4015 Boston Road Bronx,NY,Blue,25,34,Gasoline,46128
2019,Chevrolet,Trax LT,Used,21000,Tasca Chevrolet,4.9,114 Fortin Dr Woonsocket,RI,Satin Steel Metallic,26,31,Gasoline,10778
2020,GMC,Terrain SLT,Used,23659,STG Auto Group of Bellflower,3.9,8625 Artesia Blvd. Bellflower,CA,Ebony Twilight Metallic,26,30,Gasoline,60532
2020,Toyota,Camry LE,Used,28820,Freeway Toyota of Hanford,4.5,1835 Glendale Ave Hanford,CA,Midnight Black Metallic,28,39,Gasoline,20357
2018,Tesla,Model X 75D,Used,79950,Future Ford of Concord,4.9,2285 Diamond Blvd Concord,CA,Obsidian Black Metallic,91,95,Electric,38775
2019,Subaru,Outback 2.5i,Used,29974,AutoNation Subaru Scottsdale,4.7,15678 N Northsight Blvd Scottsdale,AZ,Tungsten Metallic,25,32,Gasoline,24197
2020,Honda,CR-V EX,Used,30952,AutoNation Honda Chandler,4.8,1150 S Gilbert Rd Chandler,AZ,Silver,28,34,Gasoline,46362
2019,Subaru,Forester Limited,Used,32923,Ron Tonkin Honda,4.8,300 Se 122nd Ave Portland,OR,Crystal White Pearl,26,33,Gasoline,30208
2019,Honda,Civic LX,Honda Certified,25988,David McDavid Honda of Frisco,4.5,1601 N. Dallas Pkwy Frisco,TX,Crystal Black Pearl,30,38,Gasoline,17641
2020,Toyota,Camry SE,Used,30991,Sterling McCall Toyota,4.4,9400 Southwest Fwy Houston,TX,Galactic Aqua,28,39,Gasoline,15432
2020,Honda,CR-V EX-L,Honda Certified,35999,Mungenast St. Louis Honda,4.9,5939 S Lindbergh Blvd Saint Louis,MO,Modern Steel Metallic,27,32,Gasoline,28076
2018,Chevrolet,Equinox 1LT,Chevrolet Certified,22998,Raymond Chevrolet-Kia,4.6,118 Rte. 173 Antioch,IL,Nightfall Gray Metallic,26,32,Gasoline,49224
2013,Scion,iQ Base,Used,5900,Crace Auto LLC,5,1103 N State Road 135Suite A Greenwood,IN,Pacific Blue Metallic,36,37,Gasoline,178132
2019,Chevrolet,Equinox 1LT,Used,26793,Tom Kelley Buick GMC,4.9,555 Grand National Drive Fort Wayne,IN,Kinetic Blue,26,32,Gasoline,32772
2020,Chevrolet,Equinox 2LT,Chevrolet Certified,23688,Serra - Whelan Chevrolet,4.8,40445 Van Dyke Ave 18 Mile Sterling Heights,MI,Summit White,26,31,Gasoline,17842
2019,Buick,Encore Preferred,Used,21710,AutoNation Ford Westlake,4.6,23775 Center Ridge Rd Westlake,OH,Deep,25,30,Gasoline,17449
2021,Subaru,Outback Premium,Subaru Certified,33360,Subaru of Moon Township,4.6,5450 University Blvd Moon TWP,PA,Autumn Green Metallic,26,33,Gasoline,11021
2021,Toyota,Corolla LE,Used,25200,Rice Toyota,4.7,2630 Battleground Ave Greensboro,NC,Barcelona Red Metallic,30,38,Gasoline,23834
2020,Chevrolet,Equinox 1LT,Used,23069,Greenway Kia East,4.6,8701 E Colonial Dr Orlando,FL,Nightfall Gray Metallic,26,31,Gasoline,46061
2021,Toyota,Corolla LE,Used,24753,Ron Norris Ford,3.7,3000 Cheney Hwy Titusville,FL,Super White,30,38,Gasoline,14638
2019,Honda,Accord Sport,Used,28500,Koons Tysons Toyota,4.4,8610 Leesburg Pike Vienna,VA,–,29,35,Gasoline,37046
2021,Toyota,Avalon Hybrid Limited,Toyota Certified,48998,Jones Used Cars,4.6,1413 Belair Rd Bel Air,MD,Desert Wind,43,43,Hybrid,13473
2019,Hyundai,Elantra SEL,Used,20000,Doral Hyundai,4.6,10285 Northwest 12th Street Doral,FL,Quartz White Pearl,28,37,Gasoline,13876
2020,Nissan,Rogue SL,Nissan Certified,34599,Bridgewater Nissan,4.6,1400 US-22 Bridgewater,NJ,White,25,32,Gasoline,17137
2020,Honda,CR-V EX-L,Used,34990,Causeway Ford Lincoln,4.8,375 Route 72 W Manahawkin,NJ,–,27,32,Gasoline,16082
2019,Subaru,Forester Limited,Subaru Certified,30774,Grand Prix Subaru,4.8,500 S Broadway Hicksville,NY,Crystal Black Silica,26,33,Gasoline,21917
2020,Honda,Accord LX 1.5T,Honda Certified,29860,Boch Honda,4.5,279 Boston Providence Hwy Norwood,MA,Champagne Frost Pearl,30,38,Gasoline,17730
2020,Nissan,Rogue SV,Used,27999,Lunde's Peoria Volkswagen,4.9,8801 W Bell Rd Peoria,AZ,White,26,33,Gasoline,2539
2021,BMW,330 i,BMW Certified,47062,BMW of San Antonio,4.5,15507 W IH10 San Antonio,TX,Blue Metallic,26,36,Gasoline,15451
2019,Mazda,CX-5 Grand Touring,Used,29639,EchoPark Automotive New Braunfels - Outlet,4.7,3191 N Interstate 35 Frontage Rd New Braunfels,TX,Machine Gray Metallic,25,31,Gasoline,32303
2019,Toyota,Camry SE,Used,24779,EchoPark Automotive Dallas,4.8,2615 I-20 Frontage Rd Grand Prairie,TX,Midnight Black Metallic,28,39,Gasoline,63191
2020,Subaru,Outback Limited,Subaru Certified,38988,Austin Subaru,4.8,8100 Burnet Rd Austin,TX,Crystal White Pearl,26,33,Gasoline,10873
2019,Honda,CR-V EX,Used,29931,Corwin Toyota of Bellevue,4.6,7851 19th Circle S Bellevue,NE,Platinum White Pearl,27,33,Gasoline,38992
2019,Toyota,RAV4 XLE,Used,28975,Luther Westside VW,4.7,2370 Highway 100 S Minneapolis,MN,Midnight Black Metallic,25,33,Gasoline,61574
2019,Toyota,Highlander Hybrid Limited,Toyota Certified,37900,Dahl Toyota,4.6,1077 W Service Dr Winona,MN,Blizzard Pearl,29,27,Hybrid,80506
2018,Honda,Accord EX-L,Used,29533,Gerald Honda of Countryside,4.9,5901 South La Grange Road Countryside,IL,Blue,30,38,Gasoline,19033
2019,Honda,CR-V EX-L,Honda Certified,32489,Van's Honda,4.4,2821 S Oneida St Green Bay,WI,Platinum White Pearl,27,33,Gasoline,26016
2016,Nissan,Versa 1.6 S,Used,11874,Cumberland Auto Center,4.8,1540 Interstate Dr Cookeville,TN,Super Black Metallic,27,36,Gasoline,79331
2019,Chevrolet,Equinox Premier w/1LZ,Chevrolet Certified,28572,Dave White Chevrolet,4.6,5880 Monroe St Sylvania,OH,Mosaic Black Metallic,25,30,Gasoline,39996
2019,Subaru,Outback 2.5i Limited,Used,31289,EchoPark Automotive Greenville,4.6,2930 Laurens Rd Greenville,SC,Crystal Black Silica,25,32,Gasoline,37148
2017,Buick,Encore Preferred,Used,18301,Vaden of Beaufort,4.7,103 Robert Smalls Pkwy Beaufort,SC,Ebony Twilight Metallic,25,33,Gasoline,47896
2019,Honda,CR-V EX-L,Used,35000,East Coast Honda,4.6,8756A Hwy 17 Bypass S Myrtle Beach,SC,Gray,28,34,Gasoline,36258
2019,BMW,330 i,Used,34998,CarMax Boynton Beach - Now offering Curbside Pickup and Home Delivery,3,2000 Highridge Rd Boynton Beach,FL,Black,26,36,Gasoline,47215
2020,Volkswagen,Jetta 1.4T S,Volkswagen Certified,21977,Gunther Volkswagen Volvo Mitsubishi Coconut Creek,4.8,4300 SR 7 Coconut Creek,FL,Black,30,40,Gasoline,13309
2020,Honda,Accord LX 1.5T,Used,26480,Brickell Honda,4.5,690 SW 8th St Miami,FL,Platinum White Pearl,30,38,Gasoline,13948
2019,Subaru,Crosstrek 2.0i Premium,Subaru Certified,28999,Schaller Subaru,4.6,34 Frontage Rd Berlin,CT,Ice Silver Metallic,27,33,Gasoline,19994
2021,Ford,Mustang Mach-E Select,Used,53995,Jaguar Land Rover Woodland Hills,4.3,22006 West Erwin Street Woodland Hills,CA,Rapid Red Metallic Tinted Clearcoat,105,93,Electric,3044
2020,Toyota,Camry SE,Used,28999,OC Auto Exchange,3.7,1331 S Euclid St Fullerton,CA,Galactic Aqua,25,34,Gasoline,18909
2019,BMW,330 i,BMW Certified,37980,BMW of Henderson,4.4,261 Auto Mall Dr Henderson,NV,Alpine White,26,36,Gasoline,14966
2017,Subaru,Outback 2.5i Limited,Subaru Certified,30998,Dick Hannah Subaru,4.7,7407 NE Vancouver Plaza Dr Vancouver,WA,Venetian Red Pearl,25,32,Gasoline,31129
2019,Toyota,Corolla LE,Used,23482,AutoNation Ford Burleson,4.3,850 N Burleson Blvd Burleson,TX,Black Sand Pearl,28,36,Gasoline,46588
2020,Toyota,Corolla LE,Used,22289,EchoPark Automotive Nashville,4.9,2121 Rosa L Parks Blvd Nashville,TN,Blueprint,30,38,Gasoline,46593
2019,Honda,CR-V EX,Used,28998,White Allen Honda,4.8,630 N Main St Dayton,OH,Crystal Black Pearl,27,33,Gasoline,24477
2021,Toyota,Corolla LE,Used,26775,Sutherlin Nissan Cherokee County,3.1,101 Harbor Creek Pkwy Holly Springs,GA,Super White w/Black Sand Pearl Roof,30,38,Gasoline,22828
2019,Toyota,RAV4 XLE,Toyota Certified,35619,Nalley Toyota of Roswell,4.5,11130 Alpharetta Hwy Roswell,GA,Super White,25,33,Gasoline,20079
2019,Ford,Fiesta SE,Used,18500,Hennessy Ford Lincoln Atlanta,4.5,5675 Peachtree Industrial Blvd Atlanta,GA,Ingot Silver,27,35,Gasoline,10843
2020,Toyota,Camry SE,Toyota Certified,27480,Atlanta Toyota,4.6,2345 Pleasant Hill Rd Duluth,GA,Galactic Aqua,28,39,Gasoline,60394
2021,Toyota,Camry SE,Used,31990,Dick Brooks Honda,4.8,14100 E Wade Hampton Blvd Greer,SC,–,28,39,Gasoline,19454
2021,Toyota,RAV4 LE,Used,27691,Gettel Nissan,4.6,3530 Bee Ridge Rd Sarasota,FL,Ruby Flare Pearl,27,34,Gasoline,22550
2018,Kia,Forte LX,Used,17991,Sport Mazda North,4.8,400 N Us Highway 17/92 Longwood,FL,Clear White,29,37,Gasoline,45078
2020,Tesla,Model 3 Long Range,Used,55980,VINS DC,4.7,8511 Manassas Dr Manassas Park,VA,Pearl White Multi,124,116,Gasoline,25247
2021,Toyota,Sienna LE,Used,35995,Amko Auto Temple Hills,4.4,4732 St Barnabas Rd Temple Hills,MD,Predawn Gray Mica,36,36,Hybrid,49869
2021,Toyota,Corolla LE,Used,22977,Palm Beach Toyota,4.7,200 S Congress Ave West Palm Beach,FL,Barcelona Red Metallic,30,38,Gasoline,30248
2020,Toyota,RAV4 LE,Used,27683,Lipton Toyota,4.4,1700 W Oakland Park Blvd Ft. Lauderdale,FL,Magnetic Gray Metallic,27,35,Gasoline,23824
2019,Honda,CR-V EX,Used,30000,Bernardi Honda in Natick,4.6,960 Worcester St Natick,MA,Modern Steel Metallic,27,33,Gasoline,26263
2019,Toyota,Highlander Hybrid Limited,Used,42999,Toyota Santa Monica,4.4,801 Santa Monica Blvd Santa Monica,CA,Predawn Gray Mica,29,27,Hybrid,44130
2019,Honda,CR-V EX,Used,28272,Livermore Toyota,4.3,6200 Northfront Rd Livermore,CA,Basque Red Pearl II,28,34,Gasoline,45998
2020,Nissan,Rogue SV,Used,23695,Hertz Car Sales Roseville,3.6,701 Riverside Ave Roseville,CA,Blue,26,33,Gasoline,47756
2020,BMW,X3 sDrive30i,Used,40566,Audi North Scottsdale,4.8,7150 E Princess Dr Phoenix,AZ,Phytonic Blue Metallic,25,29,Gasoline,21094
2018,Ford,EcoSport SE,Used,19500,Town East Ford,4.6,18411 Lyndon B Johnson Fwy Mesquite,TX,Canyon Ridge,27,29,Gasoline,65266
2016,Toyota,Camry SE,Used,17323,Weelborg Ford,4.6,1307 East Bridge Street Redwood Falls,MN,Blue Streak Metallic,25,35,Gasoline,123755
2021,Toyota,RAV4 Hybrid LE,Used,38995,Ray Brandt Toyota,4.7,2460 Veterans Memorial Blvd Kenner,LA,Magnetic Gray Metallic,41,38,Hybrid,15966
2019,Toyota,RAV4 LE,Toyota Certified,33799,Beck Toyota,4.9,8055 US-31 Indianapolis,IN,Super White,25,33,Gasoline,23987
2015,MINI,Countryman Cooper S ALL4,Used,17450,Fritz in Fishers,4.6,8599 E. 116th Street Fishers,IN,Blazing Red Metallic,25,31,Gasoline,88630
2020,Chevrolet,Equinox 1LT,Chevrolet Certified,28971,Hare Chevrolet,4.8,2001 Stony Creek Rd Noblesville,IN,Summit White,26,31,Gasoline,14623
2020,Nissan,Rogue SV,Used,27500,Lake Norman INFINITI,4.5,20435 Chartwell Center Dr Cornelius,NC,Caspian Blue,26,33,Gasoline,10205
2021,Subaru,Outback Premium,Subaru Certified,32698,Subaru of Moon Township,4.6,5450 University Blvd Moon TWP,PA,Autumn Green Metallic,26,33,Gasoline,19941
2012,Toyota,Camry SE,Used,13785,Hampstead Pre-Owned,4.8,1111 S Main St Hampstead,MD,Silver,25,35,Gasoline,93692
